feature,importance_mean,importance_std,is_engineered
X601,0.05924539921471328,0.0010067411649403643,False
X406,0.05830816964548098,0.0009703700594834799,False
X121,0.056975481113080664,0.0011020916561311847,False
X63,0.05658087401790424,0.001127420702462634,False
X367,0.05571900899581519,0.001038468623114116,False
X94,0.054724476411108246,0.0009736555889220918,False
X521,0.053438443827306926,0.0008164930537810706,False
X203,0.0523190353342917,0.0010085911797138014,False
X565,0.051870247378314846,0.0004255073198638705,False
X191,0.05184185760204677,0.0006988915760217677,False
X769,0.051523133789115036,0.0009749864707316017,False
X505,0.05041887144258963,0.001012401423909929,False
X609,0.05030202839502065,0.0011801010316829963,False
X765,0.0501115219076473,0.0010273955038470498,False
X753,0.04961174414844051,0.0008802070078589053,False
X105,0.04937169436572078,0.0007426671135245552,False
X395,0.04861986019987853,0.0009716153950161192,False
X553,0.048430350863841815,0.00034951000350262417,False
X361,0.048376676862722415,0.0009052514118440654,False
X97,0.04833928447843554,0.0009315646110788734,False
X537,0.04810517723241413,0.0009901890378502074,False
X686,0.047599436148752665,0.0008365348354525823,False
X373,0.04668612979445019,0.0008751966597742432,False
X220,0.04667637835987581,0.0010830573714947355,False
X499,0.046267590324618024,0.0007140185092725536,False
X209,0.04543410398876689,0.0011527051695353451,False
X271,0.04500340421512884,0.0010992303815087865,False
X206,0.044395607347485794,0.0009206932223229685,False
X438,0.043567747016766474,0.00094448433524254,False
X312,0.043536742876097524,0.0006369846797372636,False
X477,0.042842209770145676,0.0006142658054789562,False
X527,0.04174062974822455,0.0008211989049265076,False
X90,0.040622876140908135,0.0011087485930759363,False
X398,0.04041657823683601,0.0011080375826447268,False
X356,0.040164542903731046,0.0007661671598162585,False
X269,0.039975390277967905,0.0008697165576414394,False
X597,0.039928345441823325,0.0006104320100295406,False
X567,0.039602366678149564,0.0006418104467218284,False
X500,0.03941565180297264,0.0006197451901849352,False
X766,0.03925406449899597,0.000985778680222629,False
X602,0.03921579179972804,0.00042427770994763955,False
X311,0.03837970506821155,0.0008600240052439483,False
X149,0.038327288226785515,0.0007182074580103814,False
X425,0.03770701635626035,0.0006407585935066727,False
X242,0.036923594561906324,0.0008316829364271786,False
X180,0.03673571428326897,0.0006443424915607477,False
X322,0.036129065864643053,0.0007502790264699459,False
X596,0.03599171995732416,0.0005701185370326577,False
X474,0.03485046278945119,0.000975354363956497,False
X109,0.03451479495449137,0.0007480194166509677,False
X767,0.03391169631340133,0.0009055715079621088,False
X6,0.03344284807168539,0.0007984227237006671,False
X85,0.03329067953668537,0.0009310467644680254,False
X114,0.03230407663206401,0.0006440881534316421,False
X49,0.0322353532105618,0.0008246123057637092,False
X611,0.03220164772015805,0.00043638218409175966,False
X352,0.03142011433623006,0.0005428620562668866,False
X496,0.031216890095242512,0.0009908502132561113,False
X333,0.029842664146804015,0.0009379906731316142,False
X375,0.029842663434135615,0.00093799066241621,False
X417,0.02984265819378267,0.0009379905836240711,False
X353,0.029604019365133606,0.0006987010261973192,False
X603,0.02946229970013407,0.0010592881310863837,False
X287,0.029450956950939806,0.0010919106916084378,False
X290,0.029238548754384898,0.0010568610931261796,False
X84,0.029092891046446502,0.000943923282268964,False
X343,0.029041051004128286,0.0008211786086941004,False
X774,0.028980103498442922,0.0010342775737566168,False
X404,0.02897808379008094,0.0009173436477012757,False
X96,0.02879288412269184,0.0008760321659671108,False
X120,0.02837014491794008,0.0006798027636680937,False
X613,0.027926077710299646,0.000593911905317591,False
X385,0.027322498551707364,0.0005292617180228396,False
X394,0.027070322644944207,0.0006065798347743186,False
X702,0.025410136444111837,0.0007043595892238675,False
X479,0.02501527369674078,0.00044413183239769364,False
X482,0.02445069028123297,0.0008126252677134212,False
X91,0.02435398138471361,0.0007350821612104645,False
X571,0.024186553437813202,0.00034558608501507326,False
X411,0.02408102778479379,0.000944155109038875,False
X369,0.024081017773383534,0.0009441549268325313,False
X327,0.024081014521388798,0.0009441548676466782,False
X358,0.02366777217031892,0.000534586288263816,False
X577,0.023210416889277885,0.00035467088319019244,False
X556,0.022499632887603788,0.0003200003075202432,False
X432,0.02235886546555913,0.0007263304432774232,False
X535,0.022290097324934522,0.00038293303805173403,False
X318,0.022248665148073242,0.0006230292780935377,False
X606,0.021344554795441638,0.0008694412939838525,False
X234,0.020382561194559633,0.0006001350288525254,False
X185,0.020100975032208934,0.0005052002230557838,False
X355,0.019976572751033962,0.0005498859282007069,False
X324,0.019788900021233957,0.0006533999951735422,False
X443,0.019743132011073066,0.0006856070734740805,False
X756,0.019608598494792122,0.0005244833612372614,False
X582,0.019275644940685066,0.0003492042342061971,False
X436,0.018956236351223853,0.0005007547870595326,False
X190,0.018655438303288134,0.0004478789348037373,False
X354,0.01854963972962566,0.00038999130443189925,False
X508,0.01843272084408578,0.0005258322370277185,False
X475,0.018308052835156425,0.0005296931499035141,False
X558,0.018172801264783343,0.00044431732390873307,False
X433,0.018129270304040917,0.0006246925690562423,False
X391,0.01792739253112442,0.00029334686201678835,False
X95,0.017681743329225497,0.0007402731897735205,False
X659,0.017464271453933596,0.0005493893917958621,False
X339,0.017266883129565997,0.0007285052936883881,False
X423,0.017266880421964913,0.0007285052396217284,False
X381,0.017266880421963542,0.0007285052396216928,False
X559,0.01710200860368626,0.00025196081777985004,False
X465,0.01694245359139851,0.0005745364568888378,False
X507,0.016881519432102855,0.0005193861030686335,False
X273,0.016779827908293233,0.00048580866738824396,False
