feature,importance_mean,importance_std,is_engineered
X42,0.22710036528174654,0.001584474238890806,False
X371,0.22596013146935706,0.001129001483783125,False
X341,0.22554135557930594,0.0014043636968637178,False
X326,0.22451331146969786,0.001808199291875655,False
X199,0.2238865928680947,0.0018952253022136746,False
X56,0.22370569845779836,0.0017653865694271563,False
X443,0.22335211263142427,0.0021556819836502606,False
X402,0.2230811142833793,0.0018088198606140366,False
X47,0.22235591625493148,0.0016049501823827512,False
X545,0.22150808897537227,0.002215552990291694,False
X728,0.22106651350283507,0.0014413501101927524,False
X427,0.2209213701781223,0.0015669897175972073,False
X219,0.21969020003749865,0.0023279279189499257,False
X716,0.218610204815187,0.0029374188236938443,False
X70,0.2181072328650314,0.0020603961942555725,False
X635,0.217435358207398,0.001966984407891897,False
X715,0.2164273188014889,0.002253277235894612,False
X28,0.21624312942308097,0.0020666164493464267,False
X422,0.2161304708564126,0.002056602680858088,False
X173,0.2161069658979089,0.0013773629626525905,False
X196,0.21549578181671097,0.001735640782388504,False
X27,0.21428927657537553,0.001861608267915355,False
X232,0.21385998560874336,0.001741657166668422,False
X177,0.21205913820067446,0.0017350072447659013,False
X676,0.21177755382140892,0.0020493885277019794,False
X428,0.211187193161396,0.002193870823876736,False
X69,0.21034533859529064,0.0017127431751800767,False
X221,0.2102466867339008,0.0018215800842004556,False
X192,0.20942095114220655,0.001712346312553464,False
X328,0.20916977832121297,0.0020778717589399276,False
X449,0.20858499414672044,0.00228865932399881,False
X320,0.2081059343743973,0.0015995583297699356,False
X459,0.2071130363680515,0.0016042720700242367,False
X279,0.2064557737304701,0.0018638422169783555,False
X76,0.20619519325779107,0.001938165762345661,False
X243,0.2036115651462313,0.0022153106038979476,False
X218,0.20341220857806636,0.002388822419732477,False
X740,0.20319611090794693,0.0022551383280630145,False
X775,0.2031213407029167,0.0025479728326670502,False
X4,0.2016185684505521,0.0021165789415049665,False
X282,0.20114000562837844,0.00224569807638275,False
X289,0.20072087911244707,0.0024234939467458892,False
X117,0.1999101192115212,0.0017254265052737458,False
X680,0.1994023145598857,0.0018443112840325375,False
X156,0.19938991362809785,0.0017624361462194476,False
X408,0.19803210320423853,0.0015820711653762997,False
X198,0.1977573224854988,0.0017699065417718287,False
X331,0.19715979239685957,0.0025360595299522646,False
X245,0.19586537674637788,0.0014177925083208927,False
X780,0.19475238890917515,0.0016618358060184815,False
X446,0.19439212372435533,0.002487239445928481,False
X20,0.1938717693701827,0.0021514109959514167,False
X573,0.19374281224033035,0.0013657948716440879,False
X638,0.19313655086409925,0.0020620782371550336,False
X7,0.19303764889388286,0.001788680541894143,False
X397,0.19293407645171032,0.001306128523484729,False
X585,0.19270444938755077,0.0015846611075950277,False
X39,0.1923782657604662,0.001439918242711639,False
X683,0.19183511318557814,0.0019316191236396004,False
X456,0.19175829754151302,0.0016712988722121552,False
X317,0.19080012629822324,0.0014283209424810063,False
X132,0.19077438656169482,0.002020336438660045,False
X72,0.1888418107032982,0.0015887193000414276,False
X418,0.18806233275596546,0.0018586060179887815,False
X668,0.18737629023867308,0.0016942674817605225,False
X466,0.186554263279296,0.0020037126587067744,False
X133,0.18612066442447242,0.0017051274823020812,False
X259,0.1853779973020631,0.002510535224355735,False
X231,0.18497527954404872,0.0013936530093432214,False
X162,0.1840530240162433,0.0013725734323919625,False
X303,0.18375289121669208,0.0015744429920194676,False
X52,0.1832901815694114,0.0016019646591726726,False
X724,0.182437406005017,0.001391184738071474,False
X666,0.182038952407331,0.0017656391188101978,False
X610,0.18088034880336054,0.0011353252821034866,False
X442,0.18002539393123435,0.0023311537205018057,False
X248,0.17952881016059064,0.0016902115737535462,False
X650,0.17738603587213328,0.0011465327027133953,False
X93,0.1698801696964492,0.0015896345329526513,False
